stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
89642,,Los Carrera - Cooperación,,-33.0424860092161,-71.4683170057833,,,0,,
89643,,Thompson - Esperalda,,-33.0494602881836,-71.4396524894983,,,0,,
89644,,Cuatro Pinos - Los Gavilanes,,-33.0679297908498,-71.426112446934,,,0,,
89645,,Parque Alejo Barrios / Sur,,-33.0238135691212,-71.6376933921127,,,0,,
89646,,Madrid - Estados Unidos,,-33.0379261240349,-71.400397606194,,,0,,
89647,,Alcalde - Del Limonar,,-33.0593991426003,-71.4371446240693,,,0,,
89648,,Esrtella Polar - Los Carrera / Sur,,-33.0388390193531,-71.4784828294069,,,0,,
89649,,Los Carreras 1650 - 1692,,-33.0485947162032,-71.429902408272,,,0,,
89650,,Uruguay - Bolivia,,-33.0253447436726,-71.4798373449594,,,0,,
89651,,Uno Norte - Pte. Cancha,,-33.0256303463138,-71.5392294991761,,,0,,
89652,,Los Lunes - Troncal / Norte,,-33.0352503418821,-71.4838552940637,,,0,,
89653,,Las Barrancas 2972,,-33.0706293046534,-71.4234892465174,,,0,,
89654,,Villa Alemana - Pedro Montt,,-33.0594710777416,-71.4510760176927,,,0,,
89655,,Errazuriz - Duoc Cousiño / Poniente,,-33.0409250282912,-71.6247410047799,,,0,,
89656,,Las Américas - Fabres / Sur,,-33.0393112028748,-71.395312640816,,,0,,
89657,,Pedro Montt - Samuel Valencia,,-33.0510632600586,-71.4506870973855,,,0,,
89658,,Alc Alejandro Peralta - Alnilam,,-33.0562556695633,-71.3950052476139,,,0,,
89659,,Recoleta - Marga Marga,,-33.0500358326351,-71.4285908080637,,,0,,
89660,,Las Araucarías - Del Condor,,-33.0524593730779,-71.3924429286271,,,0,,
89661,,El Rincón - Los Salesianos,,-33.0548985834409,-71.3381764758378,,,0,,
89662,,Maturana - San Marco,,-33.0595025493475,-71.3725918997079,,,0,,
89663,,Vicepresidente Bernando Leighton / Oriente,,-33.0494220683017,-71.3550475705415,,,0,,
89664,,Alemania 262,,-33.0317694549161,-71.4834824670106,,,0,,
89665,,Porvenir Sur - San José,,-33.0600622924575,-71.3831729628146,,,0,,
89666,,Los Lirios - Las Margaritas,,-33.0568364148406,-71.4229018427431,,,0,,
89667,,Gabriel Dazarola / Pasaje Dos,,-33.063710651302,-71.3607606757432,,,0,,
89668,,Pontificia Universidad Catolica De Valparaiso - Gimpert,,-33.0444218654226,-71.6066334117204,,,0,,
89669,,Ojos De Agua - Santa Ana,,-33.0523042505022,-71.3988909590989,,,0,,
89670,,Caleta Membrillo / Poniente,,-33.022430337716,-71.6335225570948,,,0,,
89671,,Granada - Berlín,,-33.037833934573,-71.4432600606233,,,0,,
89672,,Las Acacias - Los Arrayanes Sur,,-33.0541971768759,-71.3438895810395,,,0,,
89673,,Baden Powell - Los Carrera,,-33.0499908683603,-71.4192030765116,,,0,,
89674,,Tierras Rojas 492,,-33.0568971118869,-71.4063059259206,,,0,,
89675,,Colon - Rodrigez,,-33.0491843600023,-71.6161606181414,,,0,,
89676,,Freire 906,,-33.0460339222693,-71.4403954613954,,,0,,
89677,,La Place 501,,-33.0474593426552,-71.4601123798639,,,0,,
89678,,Los Andes - Milán,,-33.0440014217565,-71.3504017330706,,,0,,
89679,,San Martin - Covadonga / Norte,,-33.0506338553069,-71.4330432750285,,,0,,
89680,,Cuatro Pinos - Las Palmas,,-33.0666710383683,-71.4250610210001,,,0,,
89681,,El Belloto - Psje Peatonal,,-33.039760899114,-71.407573018223,,,0,,
89682,,Uno Norte Bella Tierras,,-33.0287606705082,-71.5355253685266,,,0,,
89683,,Lourdes - Maturana / Sur,,-33.0591541130839,-71.3730907905847,,,0,,
89684,,Uno Norte - Los Algarrobos,,-33.0346791980248,-71.5266043413431,,,0,,
89685,,Estacion Portales / Sur,,-33.0331681224061,-71.5914303995669,,,0,,
89686,,Los Carrera 495 / Sur,,-33.0454718416424,-71.4591172803193,,,0,,
89687,,Huanhuali / Norte,,-33.0494797730058,-71.3832196185831,,,0,,
89688,,Manuel Montt / Norte,,-33.0497570537612,-71.3462606538087,,,0,,
89689,,Baden Powell - Freire,,-33.0438575261371,-71.4193693734705,,,0,,
89690,,Puente Negro,,-33.0437226237804,-71.364682065323,,,0,,
89691,,Asmar / Poniente,,-33.0258113332114,-71.6317469347268,,,0,,
89692,,Colegio Daniel De La Vega,,-33.0433448960824,-71.4345131255686,,,0,,
89693,,Portal El Belloto Jumbo / Parte Trasera,,-33.0472974664224,-71.4207480289042,,,0,,
89694,,Las Américas - Lago Riñihue / Poniente,,-33.0404354391685,-71.3949103094637,,,0,,
89695,,Calle Cuarta - Armando Carrera,,-33.0639219502621,-71.3952699769288,,,0,,
89696,,Ferretería Toso,,-33.0446264656251,-71.3858176209033,,,0,,
89697,,María Mercedes - Cerda Ote,,-33.0595632445555,-71.3810971844941,,,0,,
89698,,Hipódromo - Colón Poniente,,-33.0510475227487,-71.3561955559999,,,0,,
89699,,Garita Las Acacias,,-33.0538105016368,-71.3466254342347,,,0,,
89700,,Inés De Suárez - Pasaje Dos,,-33.0386771272774,-71.3615489937365,,,0,,
89701,,María Mercedes - Arroyo Seco,,-33.0569195922638,-71.381070362404,,,0,,
89702,,Porvenir Sur - El Rocío,,-33.0574950879581,-71.3898841012269,,,0,,
89703,,Estación Puerto,,-33.0384005609597,-71.6275812126696,,,0,,
89704,,Inacap,,-33.0326818749676,-71.5900922287256,,,0,,
96199,,Avenida Espana,,-33.0383529653508,-71.6018234777691,,,0,,
96200,,Av Espana - Subida San Luis / Oriente,,-33.0355572444756,-71.5980073157698,,,0,,
96201,,Avenida Espana - Arturo Prato / Sur,,-33.0256300162198,-71.5729930637477,,,0,,
96202,,La Marina,,-33.0202922536495,-71.5621958120995,,,0,,
96203,,Los Carrera,,-33.0418928682558,-71.4696223129356,,,0,,
96204,,Berlin,,-33.0437473558946,-71.3946316111833,,,0,,
96205,,Berlin,,-33.0426254102716,-71.388642238453,,,0,,
96206,,Berlin,,-33.0416743309468,-71.3852492440492,,,0,,
96207,,Berlin,,-33.0415034503581,-71.3816228974611,,,0,,
96208,,Berlin,,-33.041498953496,-71.3802496064454,,,0,,
96209,,Berlin,,-33.0421420024418,-71.3733482826501,,,0,,
96210,,Berlin,,-33.0421779770693,-71.3691264856607,,,0,,
96211,,Berlin,,-33.0418317206694,-71.3645962346345,,,0,,
96212,,Berlin,,-33.0413370663085,-71.3593632448465,,,0,,
96213,,Berlin,,-33.0407951917523,-71.3557905424386,,,0,,
96214,,Berlin,,-33.0415776485492,-71.3620588649064,,,0,,
96215,,Los Carrera - David Cortes,,-33.0484040277083,-71.4375304883889,,,0,,
96216,,Berlin,,-33.0421667349998,-71.376226041466,,,0,,
96217,,Berlin,,-33.0421082762151,-71.3708508946002,,,0,,
96218,,Berlin,,-33.0419418933079,-71.3660365808755,,,0,,
96219,,Avenida Espana,,-33.0396428758665,-71.6042989759543,,,0,,
96220,,Las Garzas,,-33.0584392524324,-71.3781840540469,,,0,,
96221,,Lourdes,,-33.0609412393151,-71.3774842489511,,,0,,
96222,,La Marina - Bajada Britania,,-33.0193528558287,-71.5646742518254,,,0,,
96223,,Avenida Espana - Arturo Prat / Norte,,-33.0246638143699,-71.5710556465876,,,0,,
96224,,Avenida Espana - Subida San Luis / Poniente,,-33.0347599347128,-71.5977441443443,,,0,,
96225,,La Palma / 4 Sur,,-33.0600150853447,-71.3698828686029,,,0,,
96226,,Avenida Valparaiso - Caupolican,,-33.0443650611534,-71.3783581382351,,,0,,
96227,,Avenida Valparaiso - Balmaceda,,-33.0444287899487,-71.3824918966119,,,0,,
96229,,La Mark / Galileo,,-33.0517579470815,-71.4587571099401,,,0,,
96230,,Bernardo Ohiggins / Darwin,,-33.0531967636134,-71.4605166390538,,,0,,
96231,,La Place / Cristobal Colon,,-33.0510834937387,-71.4625980332494,,,0,,
96232,,Argentina - Independencia,,-33.051508440038,-71.6025053655411,,,0,,
96233,,Alcalde Barros - Sta Teresa,,-33.0266424595239,-71.6422604250962,,,0,,
96238,,Estadio Valparaiso,,-33.0220006501952,-71.6406221129,,,0,,
96239,,Altamiro,,-33.0203679128719,-71.6368026472628,,,0,,
96336,,Errazuriz - Almirante Martinez,,-33.041842471148,-71.6233403450257,,,0,,
96339,,Marga Marga,,-33.0649103558093,-71.422021317441,,,0,,
96351,,Fuente Clara Norte,,-33.0554898288651,-71.4135887101293,,,0,,
96360,,Los Lunes - Las Brisas,,-33.0400040973966,-71.4838343213049,,,0,,
96361,,Garita,,-33.0582144522856,-71.4140612818301,,,0,,
96365,,Carlos Grume - Abelino Parra,,-33.0372800574557,-71.398573354013,,,0,,
89705,,Escuela Almirante Gomez Carreño,,-32.9929434532048,-71.5231810326077,,,0,,
89706,,Yungay - Doce De Febrero,,-33.0455515564623,-71.6059360373764,,,0,,
89707,,Antofagasta - Pje Veintinueve,,-32.9820948794408,-71.5291543120838,,,0,,
89708,,Jardin Del Mar - Laurencia,,-32.9781033836257,-71.5366484047263,,,0,,
89709,,15 Norte - 3 Oriente,,-33.008771459414,-71.5445266105235,,,0,,
89710,,Pje 50 - Pje Seis,,-33.0287876555782,-71.5155958011746,,,0,,
89711,,Eduardo Frei - Del Membrillo,,-33.0211550489654,-71.5160817839205,,,0,,
89712,,Chorrillos - Caracas,,-33.0265913436352,-71.5669831258856,,,0,,
89713,,Camino Cintura - Subida Prieto / Poniente,,-33.0361309157908,-71.6371945012361,,,0,,
89714,,Antonio Varas,,-33.0312445994816,-71.6291720140727,,,0,,
89715,,Hospital,,-33.0290642520697,-71.5434459317476,,,0,,
89716,,Rio Alvarez 62,,-33.0565171926488,-71.5336880553514,,,0,,
89717,,Eduardo Frei - El Lucumo,,-33.0210021202173,-71.5172029472888,,,0,,
89718,,Estación Portales,,-33.032835571128,-71.5912268031389,,,0,,
89719,,Eduardo Frei - Del Palto,,-33.0227720293488,-71.5221733320504,,,0,,
89720,,Colon - San Ignacio - Urgencias Hospital Carlos Van Buren,,-33.0500073358442,-71.6114935744554,,,0,,
89721,,Inacap,,-33.0326818749676,-71.5900922287256,,,0,,
89722,,Municipalidad De VIña,,-33.0237950049684,-71.5530160535127,,,0,,
89723,,Colon - Rancagua,,-33.0512442947639,-71.6050187218934,,,0,,
89724,,Las Maravillas - Rio Riñihue,,-32.9980485562429,-71.4995024912605,,,0,,
89725,,El Rauli,,-33.0206827681526,-71.5218592621386,,,0,,
89726,,Colon - Francia - Colegio Nuestra Señora De Los Urdes,,-33.049737919439,-71.6126898396761,,,0,,
89727,,Garita,,-33.0218342293177,-71.5046609379351,,,0,,
89728,,Mercado Cardonal,,-33.0457092862383,-71.6077653039247,,,0,,
89729,,Chacabuco - Freire,,-33.0461503857882,-71.6144225466996,,,0,,
89730,,Alejandro Navarrete - Vista Al Campo,,-32.9880300379069,-71.5254287237622,,,0,,
89731,,P De Atacama - Puyehue,,-33.0025227768823,-71.4904167873465,,,0,,
89732,,Valdivia - Marquez,,-33.0357431863583,-71.6303495038301,,,0,,
89733,,Catedral De Valparaiso,,-33.0461917204983,-71.6191190946847,,,0,,
89734,,Eduardo Frei - Olga,,-33.0226123566669,-71.5050900913775,,,0,,
89735,,Yungay - Francia,,-33.0456951845762,-71.6124055255205,,,0,,
89736,,Las Maravillas - Estero Mantenlahue,,-32.9968540426769,-71.5007470362434,,,0,,
89737,,Calle Dos - Tercera,,-32.9914069154529,-71.4936354375095,,,0,,
89738,,Los Peumos - Los Cerezos,,-33.0375513698896,-71.5835913647607,,,0,,
89739,,Garita,,-32.9948429042099,-71.4883365109563,,,0,,
89740,,Camino Internacional - Los Jacintos,,-33.0025355232594,-71.5106122010002,,,0,,
89741,,Diego Portales - Amalia Paz,,-33.0377343703616,-71.5982217527926,,,0,,
89742,,Las Maravillas / Lateral Sodimac,,-32.997216222698,-71.500682663227,,,0,,
89743,,Dieciseis - Octava,,-32.9977628642625,-71.4778157687396,,,0,,
89744,,Rogelio Astudillo 23,,-33.0554381231499,-71.5347958076745,,,0,,
89745,,Eduardo Frei - Del Avellano,,-33.0235029217358,-71.5099878050387,,,0,,
89746,,Colegio Josefina Magasich,,-32.9992790457754,-71.4928237906497,,,0,,
89747,,Alejandro Navarrete - Pje Veintiuno,,-32.9844632906346,-71.5286007155374,,,0,,
89748,,Pje Veintiocho,,-33.0246048711091,-71.5113825537264,,,0,,
89749,,Libertad Plaza O´Higgins,,-33.0097363892885,-71.5487888921052,,,0,,
89750,,"Pontificia Universidad Catolica De Valparaiso, Casa Central",,-33.0441766348162,-71.6057804692538,,,0,,
89751,,Agusto D'Halmar 250,,-33.0214833950871,-71.494897948578,,,0,,
89752,,Escuela Alemania - Argentina Oriente,,-33.0475621141349,-71.6036910284311,,,0,,
89753,,Av España - Cerro Castillo,,-33.0237042391324,-71.5670440066606,,,0,,
89754,,Jorge Montt Iglesia Naval,,-32.9958889718844,-71.5476462710649,,,0,,
89755,,Calle Valparaiso - Viana,,-33.0246470947827,-71.5625325310975,,,0,,
89756,,Colegio Carlos Cousiño / Oriente,,-33.0507380618578,-71.6075695026665,,,0,,
89757,,Cochrane - Almirante Señoriet,,-33.0393835918543,-71.6280884016306,,,0,,
89758,,Libertad - Nueve Norte,,-33.014557320101,-71.5497813094406,,,0,,
89759,,Mar De Chile - Crucero La Torre,,-32.9946516861976,-71.5048132652737,,,0,,
89760,,Arlegui 149,,-33.02276454913,-71.560282157734,,,0,,
89761,,Las Maravillas - Los Pensamientos,,-32.9994545072358,-71.4981533400697,,,0,,
89762,,Los Jilgueros,,-33.0061127868244,-71.5289225799643,,,0,,
89763,,Asmar / Poniente,,-33.0258113332114,-71.6317469347268,,,0,,
89764,,La Paz 2188,,-33.0403544946346,-71.5406162012368,,,0,,
89765,,Plaza Miraflores - Las Encinas,,-33.0318391639501,-71.5305820573121,,,0,,
89766,,Condell - Pudeto,,-33.0452915329311,-71.6229036916048,,,0,,
89767,,Jumbo De Valparaiso,,-33.0440654126536,-71.6049865353853,,,0,,
89768,,Rio Alvarez - Isla Carmen,,-33.0581043000041,-71.5331623423845,,,0,,
89769,,Eduardo Frei - Los Almendros,,-33.0206310420051,-71.5027943719178,,,0,,
89770,,Errazuriz - San Martin - Plaza Echaurren,,-33.0360343596928,-71.6289332974702,,,0,,
89771,,Arlegui 592,,-33.0236455260104,-71.5541774500161,,,0,,
89772,,Gomez Carreño / Esval,,-32.9984954632612,-71.5156145209767,,,0,,
89773,,Con Con - Calle Cuatro,,-33.0080089549132,-71.5391356218606,,,0,,
89774,,Eduardo Frei - El Cipres,,-33.024305771927,-71.5194589365274,,,0,,
89775,,Veintiuno De Mayo - Bayner,,-33.0398358486299,-71.579696797271,,,0,,
89776,,Camino Quebrada Verde 131 / Poniente,,-33.039207808003,-71.638063536957,,,0,,
89777,,Ascensor Artilleria,,-33.0336320357563,-71.6300142277032,,,0,,
89778,,Estación Portales / Norte,,-33.0329185226004,-71.5916747320443,,,0,,
89779,,El Maqui - Corcolén,,-33.0195222959807,-71.5133100011735,,,0,,
89780,,Luis Hurtado 221,,-33.0183145790696,-71.4973414409906,,,0,,
89781,,Alvarez - Alcalde Prieto Nieto,,-33.0271018815551,-71.5491990186274,,,0,,
89782,,Segunda - Calle Siete,,-32.990821989632,-71.4888943544429,,,0,,
89783,,Camino Internacional - Las Camelias,,-33.0031991011709,-71.5100167505989,,,0,,
89784,,Botilleria El Cañito,,-32.9994185151698,-71.5115365017846,,,0,,
89785,,Borgoño - Las Olas / Poniente,,-32.9716950147535,-71.5451295496314,,,0,,
89786,,Bencinera,,-33.0331546305428,-71.5323120821267,,,0,,
89787,,Las Azucenas - Rhin,,-33.0069937711661,-71.4979199881054,,,0,,
89788,,Limache - Pasaje 2047 Limache,,-33.030420236944,-71.5358981955796,,,0,,
89789,,Colon - Morris,,-33.050540,-71.608645,,,0,,
89790,,Rogelio Astudillo - Voltaire,,-33.0507327759589,-71.5379681065679,,,0,,
89791,,Playa Torperderas / Sur,,-33.0276669995621,-71.6298103798181,,,0,,
89792,,Gran Bretaña - Ing Mutilla,,-33.0312431886135,-71.6333455312997,,,0,,
89793,,Arlegui 344,,-33.0230953140452,-71.5577072370797,,,0,,
89794,,Jorge Montt - Guard Riquelme,,-32.9973444475665,-71.5480405557901,,,0,,
89795,,Jorge Montt Escuela Naval,,-32.9913874183405,-71.5469623077661,,,0,,
89796,,Jardin Del Mar - Petalonia,,-32.9766858420844,-71.5382470012992,,,0,,
89797,,Av Argentina - Rancagua / Poniente,,-33.0490309183234,-71.603500591591,,,0,,
89798,,Agusto D'Halmar 188 / Norte,,-33.021182036364,-71.4924839604646,,,0,,
89799,,Iglesia San Expedito,,-32.9737426831705,-71.5445072771399,,,0,,
89800,,Subida Covadonga,,-33.028426354777,-71.5756788478393,,,0,,
89801,,Mall Espacio Urbano VIña Centro,,-33.0272075088232,-71.5475387312472,,,0,,
89802,,Alessandri - Veintidos Nte,,-33.0024507952391,-71.5441942680627,,,0,,
89803,,Las Maravillas - Estero Marga,,-32.9978011065496,-71.5000657551536,,,0,,
89804,,Arlegui 576,,-33.0235342117281,-71.5549311507493,,,0,,
89805,,Estación El Salto,,-33.0413213272605,-71.5212023723871,,,0,,
89806,,Uno Sur - Uno 1 / 2 Sur,,-32.9883765056414,-71.5267751926876,,,0,,
89807,,Mercado - Puerto,,-33.0358039253608,-71.6295716632158,,,0,,
89808,,Atlantico - Cantabrico,,-32.9943584840746,-71.5197478050686,,,0,,
89809,,Cochrane - Carampagne,,-33.0346401158317,-71.6304219234735,,,0,,
89810,,Arlegui 264,,-33.0229649164864,-71.559034679085,,,0,,
89811,,Blanco - Gomez Carreño,,-33.0403676606758,-71.6258433926851,,,0,,
89812,,Tps - Aduana,,-33.0339143151806,-71.629617260769,,,0,,
89813,,Tte Merino - Sta Rosa,,-32.9887574689598,-71.5029974097706,,,0,,
89814,,Argentina - Almte. Simpson,,-33.0512979977566,-71.6020546294749,,,0,,
89815,,Patrullero Lautaro,,-32.9984129808912,-71.504502129028,,,0,,
89816,,Las Maravallias - San Pedro De Atacama,,-33.0036564800163,-71.4907762033545,,,0,,
89818,,Arlegui 839,,-33.024275657427,-71.5497625339777,,,0,,
89819,,Los Alelies - Las Maravillas,,-33.008521040401,-71.5030929038767,,,0,,
89820,,Jj Latorre 135,,-33.0286767168984,-71.5825892800785,,,0,,
89821,,Alessandri - Hospital Naval,,-33.0010831328582,-71.5431777108461,,,0,,
89822,,Camino Internacional - Las Azucenas,,-33.010746292932,-71.5030140616,,,0,,
89823,,Los Sargazos - Nitella,,-32.9795141534741,-71.5310238124221,,,0,,
89824,,Blanco Vergara 1633,,-33.0381060056341,-71.5422147978097,,,0,,
89825,,Palazuelos - San Pablo / Poniente,,-33.0363049245508,-71.6393024660647,,,0,,
89826,,Chacabuco - Plaza Victoria - Catedral De Valparaiso,,-33.0460223642589,-71.6189179290087,,,0,,
89827,,Camino Cintura 290,,-33.0327497592092,-71.6359472740441,,,0,,
89828,,Chacabuco - Las Heras,,-33.0460791176642,-71.6167292464525,,,0,,
89829,,Sta Ines / Feria Libre,,-33.0009834062807,-71.5162367934681,,,0,,
89830,,Luis Hurtado 116,,-33.0187621334484,-71.499039279297,,,0,,
89831,,Estacion Miramar,,-33.02520262128,-71.5609953738749,,,0,,
89832,,Libertad - Ocho Norte,,-33.014561818338,-71.5499797929078,,,0,,
89833,,Uno Sur - Escuela Orlando Pena,,-32.9885114927023,-71.5278990382649,,,0,,
89834,,Alejandro Navarrete 3276 / Norte,,-32.9857172184507,-71.5258283729054,,,0,,
89835,,Pontificia Universidad Catolica De Valparaiso - Gimpert,,-33.0444218654226,-71.6066334117204,,,0,,
89836,,6 Oriente - 14 Norte,,-33.0103909161312,-71.5415279008448,,,0,,
89837,,El Manio,,-33.0277217390289,-71.5175409056246,,,0,,
89838,,Cochrane - Sotomayor,,-33.0383589064672,-71.6290915478021,,,0,,
89839,,Caupolican - Ancud,,-33.0020473966604,-71.5138335341908,,,0,,
89840,,Errazuriz - Gomez Carreño,,-33.0398643289243,-71.6258916724473,,,0,,
89841,,Las Antillas,,-33.0023720652495,-71.4868746510547,,,0,,
89842,,Gomez Carreño / Campo Futbol,,-32.9909907183389,-71.5231139773823,,,0,,
89843,,Condell - Bellavista,,-33.0448403720316,-71.623826371506,,,0,,
89844,,Traslaviña - Vianna,,-33.0257832670327,-71.5587541079731,,,0,,
89845,,Puerto - Errazuriz,,-33.0385165280998,-71.6277853120118,,,0,,
89846,,Rotonda Sta Julia / Oriente,,-32.9994500082284,-71.5092888106301,,,0,,
89847,,"Pontificia Universidad Catolica De Valparaiso, Gimpert",,-33.0443978278485,-71.6066119540483,,,0,,
89848,,Angamos,,-32.9993600280312,-71.4802877046168,,,0,,
89849,,Bohn,,-33.0261100966534,-71.5507107230223,,,0,,
89850,,P De Atacama - Lonquimay,,-33.0015105296298,-71.4902719480597,,,0,,
89851,,Congreso Nacional - Argentina Poniente,,-33.0478024420548,-71.6041067708284,,,0,,
89852,,Pasaje Kimberly,,-33.0033565596036,-71.47920515039,,,0,,
89853,,Eduardo Frei - Pje Dos,,-33.027352937896,-71.5174963702157,,,0,,
89854,,Terminal Bus,,-33.008518791403,-71.5003259302466,,,0,,
89855,,Consejo Nacional De La Cultura Y Las Artes,,-33.0389313483138,-71.6286543477327,,,0,,
89856,,Las Maravillas / Cancha,,-32.9994117666558,-71.4985208027201,,,0,,
89857,,Stgo Watt - Villa Real,,-33.0447913449292,-71.5719076622918,,,0,,
89858,,San Antonio - 14 Norte,,-33.0097566324596,-71.5426222421229,,,0,,
89859,,Camino Internacional - Las Mangolias,,-33.0122442578839,-71.5014261938632,,,0,,
89860,,Escuela Orlando Pena,,-32.9877893095243,-71.5285588616826,,,0,,
89861,,Diego Portales - Condell,,-33.0280485614614,-71.5741982683403,,,0,,
89862,,Gomez Carreño - Dos Nte,,-32.9874810862444,-71.526472103069,,,0,,
89863,,Errazuriz - Las Heras - Facea,,-33.0437193735867,-71.6170645225793,,,0,,
89864,,Viana - Montenegro,,-33.0292756341691,-71.5398276317865,,,0,,
89865,,Carlos Ibañez Del Campo - Livingstone,,-33.0176893485457,-71.5006807912141,,,0,,
89866,,Camino Internacional - Los Alelies,,-33.0096794083944,-71.5041373483564,,,0,,
89867,,Escuela Especial Rapa Nui / Norte,,-32.9941155233129,-71.5214241857029,,,0,,
89868,,Errazuriz - San Martin - Plaza Echaurren,,-33.0358001997974,-71.6291988361627,,,0,,
89869,,Rio Alvarez - Pje Uno,,-33.0603657661497,-71.5332240331916,,,0,,
89870,,O´Higgins 3,,-33.0464611011465,-71.5389693249017,,,0,,
89871,,Parque - Subida Parque Membrillo,,-33.0241861933822,-71.6384578216821,,,0,,
89872,,Alessandri / Bencinera Terpel / Oriente,,-33.0028054538595,-71.517658364246,,,0,,
89873,,Plaza Vergara,,-33.0247056861953,-71.5510660875589,,,0,,
89874,,Camino Cintura 239,,-33.0330816052966,-71.6361913550646,,,0,,
89875,,Lago Villarrica - Nautica,,-32.9991215800651,-71.4929444900554,,,0,,
89876,,Antofagasta - Pje Veinticinco,,-32.9833885890064,-71.5287037009693,,,0,,
89877,,Liceo Tecnico Profesional Maria Luisa Bombal,,-33.0269149228043,-71.6352391708642,,,0,,
89878,,Corporacion Municipal De Valparaiso,,-33.0433493450492,-71.6208786237985,,,0,,
89879,,Plaza Miraflores,,-33.0312500084424,-71.5313679445535,,,0,,
89880,,Variante Carlos Ibañez - Las Amapolas,,-33.0049198819264,-71.5092228167305,,,0,,
89881,,Manuel Villagra - Colomba,,-33.0334819730348,-71.5453932154924,,,0,,
89882,,Entrada A Valparaiso,,-33.029808645248,-71.5873724687845,,,0,,
89883,,Amunategui - Bascuñan,,-33.0282089739087,-71.5802579375304,,,0,,
89884,,Sanatorio Maritimo,,-32.9946081930493,-71.5192059988476,,,0,,
89885,,Mall Plaza Reñaca,,-32.9708646829332,-71.5434290291159,,,0,,
89886,,Lago Rapel - Lago Renco,,-33.0036084925113,-71.4817586133722,,,0,,
89887,,La Marina - Pte Ecuador,,-33.0218025334139,-71.5598878043365,,,0,,
89888,,Subida Alessandri - Sta Ines / Poniente,,-33.0040336276616,-71.5191174859501,,,0,,
89889,,Viana - Valdivia,,-33.0288551182172,-71.54136990197,,,0,,
89890,,Jardin Del Mar - Rodimenia,,-32.9763753299467,-71.5393869401305,,,0,,
89891,,M Rodriguez - Camino Real,,-33.0330272073789,-71.5784790743783,,,0,,
89892,,Quillota - 5 Norte,,-33.0186744219653,-71.5467195678502,,,0,,
89893,,Sodimac,,-32.9971239906598,-71.5012754315831,,,0,,
89894,,Eduardo Frei - Ximena,,-33.0238807345014,-71.5085340477526,,,0,,
89895,,Mercurio De Valparaiso,,-33.0411359848101,-71.6255188453943,,,0,,
89896,,La Marina - Pte Casino,,-33.0208161429567,-71.5614811051637,,,0,,
89897,,Circunvalacion - Pelu,,-33.0178760185549,-71.5199157227471,,,0,,
89898,,Uno Norte - Cuatro Puente,,-33.0217715688498,-71.5562803018839,,,0,,
89899,,Supermercado Unimarc,,-33.0444885335998,-71.6205755341798,,,0,,
89900,,Eduardo Frei - El Maiten,,-33.0219871566223,-71.5125251747668,,,0,,
89901,,Libertad - Diez Norte / Sur,,-33.0135892557851,-71.5495772100985,,,0,,
89902,,Edwards - Plaza Victoria,,-33.0471837477212,-71.6194355953485,,,0,,
89903,,Lusitania - Harrison,,-33.0293588376224,-71.5288654435426,,,0,,
89904,,Libertad - Diez Norte,,-33.0130562072314,-71.5496042836457,,,0,,
89905,,Quince Norte - 1 / 2 Poniente,,-33.0080291984806,-71.5495933033526,,,0,,
89906,,Tte Merino - Dionisio Hernandez,,-32.9892996633969,-71.5016992206074,,,0,,
89907,,Av España - Agua Santa,,-33.0248278186596,-71.563176009804,,,0,,
89908,,Jorge Montt - Petrobras / Oriente,,-33.0043987777469,-71.5501487720758,,,0,,
89909,,Estación Hospital,,-33.0286842127649,-71.5431455243379,,,0,,
89910,,5 Oriente Cruz Verde,,-33.0228237542401,-71.544987950474,,,0,,
89911,,Errazuriz - Rodriguez / Oriente,,-33.0435175103748,-71.6154712904244,,,0,,
89912,,Camino Internacional 110,,-33.0089259087922,-71.5049393288723,,,0,,
89913,,Tamarugo,,-33.0175536571757,-71.5199800918344,,,0,,
89915,,Carlos Ibañez Del Campo - Los Renunculosb,,-33.0152266168458,-71.4996720291674,,,0,,
89916,,Playa Salinas,,-32.9902085627828,-71.5469379164279,,,0,,
89917,,Camino Cintura / Subida Perdices / Oriente,,-33.0370499181392,-71.6366661060601,,,0,,
89918,,Santana - Calle D,,-33.0032530869509,-71.4989124060958,,,0,,
89919,,Lonquimay,,-33.001609505429,-71.4876610971987,,,0,,
89920,,Libertad - Uno Norte,,-33.0220237300263,-71.5515327919275,,,0,,
89921,,Jorge Montt Playa Del Sol,,-33.0008874294348,-71.5491778124124,,,0,,
89922,,Playa San Mateo / Norte,,-33.027531152293,-71.6298827994614,,,0,,
89923,,Universidad Valparaiso - Difider / Oriente,,-33.0249463024904,-71.6384765971452,,,0,,
89924,,Aduana - Carampagne,,-33.0343726362616,-71.6303790081292,,,0,,
89925,,Punta Arenas 5,,-32.9853842394533,-71.5296961183049,,,0,,
89926,,Sotomayor - Errazuriz - Puerto,,-33.0379218517415,-71.6283271182328,,,0,,
89927,,Vera,,-33.0300103488387,-71.5770789609451,,,0,,
89928,,Libertad - Seis Norte,,-33.0178410938655,-71.5503848064691,,,0,,
89929,,Gomez Carreño - Veinticuatro Pte,,-32.9860929432436,-71.5273545498349,,,0,,
89930,,Av España 753,,-33.024200513152,-71.5666014421732,,,0,,
